country,year,electricity_generation,biofuel_electricity,hydro_electricity,low_carbon_electricity,nuclear_electricity,solar_electricity,wind_electricity,coal_electricity,gas_electricity,oil_electricity,total_electricity,total_clean_electricity,total_dirty_electricity
Finland,2002,74.73,8.99,10.78,42.13,22.3,0.0,0.06,12.71,11.63,8.26,116.86,84.26,32.6
Finland,2003,84.08,9.38,9.59,41.79,22.73,0.0,0.09,19.25,13.85,9.19,125.86999999999999,83.58,42.29
Finland,2004,85.6,10.44,15.07,48.35,22.72,0.0,0.12,16.5,12.75,8.0,133.95,96.7,37.25
Finland,2005,70.33,9.51,13.78,46.73,23.27,0.0,0.17,6.5,11.23,5.87,117.06,93.46,23.6
Finland,2006,82.05,10.81,11.49,45.37,22.91,0.0,0.16,16.33,12.32,8.03,127.41999999999999,90.74,36.68
Finland,2007,80.92,9.95,14.18,47.74,23.42,0.0,0.19,13.89,10.56,8.73,128.66,95.48,33.18000000000001
Finland,2008,76.98,10.4,17.11,50.73,22.96,0.0,0.26,8.5,11.03,6.72,127.71,101.46,26.25
Finland,2009,71.78,8.73,12.69,45.23,23.53,0.0,0.28,11.13,9.82,5.6,117.00999999999999,90.46000000000001,26.550000000000004
Finland,2010,80.34,10.97,12.92,46.98,22.8,0.0,0.29,14.54,11.26,7.56,127.32000000000001,93.96000000000001,33.36
Finland,2011,73.21,11.24,12.45,47.37,23.19,0.01,0.48,9.78,9.45,6.61,120.58000000000001,94.74000000000001,25.839999999999996
Finland,2012,70.09,11.2,16.86,51.55,22.99,0.01,0.49,7.1,6.73,4.71,121.63999999999999,103.1,18.54
Finland,2013,70.98,12.01,12.84,49.24,23.61,0.01,0.77,10.69,6.79,4.26,120.22000000000001,98.48,21.740000000000002
Finland,2014,67.81,11.76,13.4,49.86,23.58,0.01,1.11,7.92,5.52,4.51,117.67,99.72,17.95
Finland,2015,68.36,11.42,16.77,53.78,23.25,0.01,2.33,5.12,5.2,4.26,122.14000000000001,107.56,14.58
Finland,2016,68.48,11.52,15.8,53.61,23.2,0.02,3.07,6.97,3.74,4.16,122.08999999999999,107.22,14.870000000000001
Finland,2017,67.13,11.86,14.77,53.96,22.48,0.05,4.8,5.86,3.3,4.01,121.09,107.92,13.17
Finland,2018,69.98,12.91,13.3,54.93,22.79,0.09,5.84,5.79,4.2,5.06,124.91000000000003,109.86000000000001,15.05
Finland,2019,68.38,13.29,12.42,55.75,23.87,0.15,6.02,4.36,3.85,4.42,124.13000000000001,111.50000000000001,12.63
Finland,2020,69.04,11.57,15.88,59.22,23.29,0.22,8.26,2.44,3.99,3.39,128.26,118.44000000000001,9.82
Finland,2021,71.87,13.58,15.79,61.78,23.6,0.3,8.51,2.67,3.83,3.59,133.65,123.56,10.09
France,2000,533.6,2.48,64.78,482.99,415.16,0.01,0.05,27.0,11.51,12.1,1016.08,965.47,50.61
France,2001,543.65,2.85,72.62,497.17,421.08,0.01,0.13,20.48,15.15,10.85,1040.34,993.86,46.480000000000004
France,2002,552.12,3.04,58.88,499.45,436.76,0.01,0.27,23.66,18.37,10.64,1051.08,998.41,52.67
France,2003,559.92,3.23,57.35,502.54,441.07,0.01,0.39,26.26,19.37,11.75,1061.97,1004.59,57.38
France,2004,567.19,3.31,58.04,510.66,448.24,0.01,0.59,24.37,21.05,11.11,1077.3799999999999,1020.85,56.53
France,2005,569.86,3.39,50.14,506.51,451.53,0.01,0.96,27.51,23.07,12.77,1075.8899999999999,1012.54,63.349999999999994
France,2006,568.0,3.38,54.88,511.1,450.19,0.01,2.18,22.89,21.76,12.25,1078.6399999999999,1021.7399999999999,56.900000000000006
France,2007,562.21,3.75,55.99,504.03,439.73,0.02,4.07,24.45,21.99,11.74,1065.77,1007.59,58.18
France,2008,567.35,3.97,62.16,511.78,439.45,0.04,5.69,23.06,21.88,10.63,1078.66,1023.0899999999999,55.57
France,2009,529.21,4.13,55.49,477.89,409.74,0.17,7.91,21.67,20.5,9.15,1006.6499999999999,955.3299999999999,51.32
France,2010,562.83,4.44,61.2,505.2,428.52,0.62,9.94,23.36,23.76,10.51,1067.55,1009.9200000000001,57.63
France,2011,567.4,5.04,45.74,508.41,442.39,2.33,12.37,17.39,29.49,12.11,1075.27,1016.2800000000001,58.989999999999995
France,2012,567.08,5.3,59.83,510.66,425.41,4.43,15.18,21.46,22.75,12.21,1077.23,1020.81,56.42
France,2013,576.45,5.68,71.92,523.1,423.68,5.19,16.13,23.84,18.39,11.12,1099.0500000000002,1045.7000000000003,53.35
France,2014,566.19,5.99,63.77,530.51,436.48,6.39,17.32,11.26,13.16,11.26,1096.14,1060.46,35.68
France,2015,573.92,6.53,55.56,529.27,437.43,7.75,21.42,11.89,21.14,11.62,1102.6100000000001,1057.96,44.65
France,2016,558.65,7.52,60.84,502.2,403.2,8.66,21.38,10.23,34.97,11.25,1060.25,1003.8,56.45
France,2017,556.08,7.78,50.0,490.99,398.36,9.59,24.61,12.81,40.5,11.78,1046.4199999999998,981.33,65.09
France,2018,575.83,8.38,65.11,526.56,412.94,10.92,28.6,8.31,30.61,10.35,1101.7799999999997,1052.51,49.27
France,2019,565.72,8.64,56.91,512.22,399.01,12.33,34.72,3.64,39.31,10.55,1077.33,1023.83,53.5
France,2020,527.25,8.76,62.59,479.11,353.83,13.46,39.86,3.09,35.28,9.77,1005.75,957.61,48.14
France,2021,550.38,9.6,59.62,501.72,379.36,15.73,36.83,5.44,33.36,9.86,1051.52,1002.8600000000001,48.66
Georgia,2000,7.27,0.0,5.8,5.8,0.0,0.0,0.0,0.0,1.47,0.0,13.07,11.6,1.47
Georgia,2001,6.8,0.0,5.49,5.49,0.0,0.0,0.0,0.0,1.31,0.0,12.290000000000001,10.98,1.31
Georgia,2002,7.16,0.0,6.7,6.7,0.0,0.0,0.0,0.0,0.46,0.0,13.860000000000001,13.4,0.46
Georgia,2003,7.06,0.0,6.46,6.46,0.0,0.0,0.0,0.0,0.6,0.0,13.52,12.92,0.6
Georgia,2004,6.81,0.0,5.99,5.99,0.0,0.0,0.0,0.0,0.82,0.0,12.8,11.98,0.82
Georgia,2005,7.14,0.0,6.17,6.17,0.0,0.0,0.0,0.0,0.97,0.0,13.31,12.34,0.97
Georgia,2006,7.11,0.0,5.26,5.26,0.0,0.0,0.0,0.0,1.85,0.0,12.37,10.52,1.85
Georgia,2007,8.17,0.0,6.75,6.75,0.0,0.0,0.0,0.0,1.42,0.0,14.92,13.5,1.42
Georgia,2008,8.3,0.0,7.09,7.09,0.0,0.0,0.0,0.0,1.21,0.0,15.39,14.18,1.21
Georgia,2009,8.42,0.0,7.34,7.34,0.0,0.0,0.0,0.0,1.08,0.0,15.76,14.68,1.08
Georgia,2010,9.98,0.0,9.27,9.27,0.0,0.0,0.0,0.0,0.71,0.0,19.25,18.54,0.71
Georgia,2011,9.98,0.0,7.81,7.81,0.0,0.0,0.0,0.0,2.17,0.0,17.79,15.62,2.17
Georgia,2012,9.47,0.0,7.15,7.15,0.0,0.0,0.0,0.0,2.32,0.0,16.62,14.3,2.32
Georgia,2013,9.87,0.0,8.19,8.19,0.0,0.0,0.0,0.0,1.68,0.0,18.06,16.38,1.68
Georgia,2014,10.16,0.0,8.25,8.25,0.0,0.0,0.0,0.0,1.91,0.0,18.41,16.5,1.91
Georgia,2015,10.61,0.0,8.37,8.37,0.0,0.0,0.0,0.0,2.24,0.0,18.979999999999997,16.74,2.24
Georgia,2016,11.35,0.0,9.24,9.25,0.0,0.0,0.01,0.0,2.1,0.0,20.600000000000005,18.500000000000004,2.1
Georgia,2017,11.31,0.0,9.12,9.21,0.0,0.0,0.09,0.0,2.1,0.0,20.52,18.419999999999998,2.1
Georgia,2018,11.92,0.0,9.85,9.93,0.0,0.0,0.08,0.0,1.99,0.0,21.849999999999998,19.86,1.99
Georgia,2019,11.6,0.0,8.84,8.93,0.0,0.0,0.09,0.0,2.67,0.0,20.53,17.86,2.67
Georgia,2020,11.16,0.0,8.25,8.34,0.0,0.0,0.09,0.0,2.82,0.0,19.5,16.68,2.82
Georgia,2021,12.64,0.0,10.18,10.26,0.0,0.0,0.08,0.0,2.38,0.0,22.899999999999995,20.519999999999996,2.38
Germany,2000,572.3,4.33,21.73,205.08,169.61,0.06,9.35,296.68,52.49,18.05,777.38,410.16,367.22
Germany,2001,581.89,4.59,22.73,209.2,171.3,0.12,10.46,293.74,58.43,20.52,791.0899999999999,418.4,372.69
Germany,2002,581.96,5.31,23.12,209.32,164.84,0.19,15.86,299.6,54.51,18.53,791.28,418.64000000000004,372.64
Germany,2003,602.54,8.95,18.32,211.73,165.06,0.31,19.09,304.63,64.43,21.75,814.27,423.46,390.81
Germany,2004,610.28,10.64,20.75,225.04,167.07,0.56,26.02,298.77,64.57,21.9,835.3199999999998,450.08,385.23999999999995
Germany,2005,613.41,14.71,19.64,226.45,163.05,1.28,27.77,288.14,74.37,24.45,839.86,452.9,386.96
Germany,2006,629.81,18.94,20.03,239.78,167.27,2.22,31.32,288.93,77.18,23.92,869.59,479.56,390.03000000000003
Germany,2007,632.31,24.62,21.17,229.91,140.53,3.08,40.51,297.1,80.02,25.28,862.22,459.82,402.4
Germany,2008,633.2,28.02,20.44,242.77,148.49,4.42,41.38,275.21,90.7,24.52,875.95,485.52000000000004,390.42999999999995
Germany,2009,588.94,30.89,19.03,230.87,134.93,6.58,39.42,253.45,82.55,22.07,819.7900000000001,461.72,358.07
Germany,2010,624.64,33.92,20.95,245.74,140.56,11.73,38.55,262.89,90.67,25.34,870.35,491.45000000000005,378.9
Germany,2011,605.17,36.89,17.67,232.01,107.97,19.6,49.86,262.46,87.58,23.12,837.1600000000001,464.0,373.15999999999997
Germany,2012,620.39,43.2,21.75,242.5,99.46,26.38,51.68,276.23,78.0,23.66,862.86,484.96999999999997,377.89000000000004
Germany,2013,631.15,45.51,23.0,249.63,97.29,31.01,52.74,288.2,69.05,24.27,880.6999999999999,499.18,381.52
Germany,2014,619.95,48.29,19.59,259.67,97.13,36.06,58.5,274.41,62.6,23.27,879.5200000000001,519.24,360.28000000000003
Germany,2015,640.57,50.33,18.98,280.58,91.79,38.73,80.62,272.2,63.37,24.42,921.02,561.03,359.99
Germany,2016,642.97,50.93,20.55,274.3,84.63,38.1,79.92,261.75,82.62,24.3,917.1,548.4300000000001,368.67
Germany,2017,646.01,50.92,20.15,292.64,76.32,39.4,105.69,241.26,88.01,24.1,938.4899999999999,585.1199999999999,353.37
Germany,2018,632.72,50.79,17.69,298.07,76.0,43.46,109.95,228.16,83.59,22.9,930.61,595.96,334.65
Germany,2019,599.49,50.13,19.73,315.4,75.07,44.38,125.89,171.45,90.92,21.72,914.6899999999999,630.6,284.09000000000003
Germany,2020,567.26,50.93,18.72,315.86,64.38,49.5,132.1,134.6,96.38,20.42,882.89,631.49,251.39999999999998
Germany,2021,581.35,46.91,19.66,299.93,69.13,49.34,114.65,164.5,95.22,21.7,881.0400000000001,599.62,281.42
Greece,2000,53.42,0.0,3.69,4.14,0.0,0.0,0.45,34.31,5.92,9.05,57.56,8.28,49.28
Greece,2001,53.08,0.08,2.1,2.94,0.0,0.0,0.76,35.43,6.13,8.58,56.02,5.88,50.14
Greece,2002,53.95,0.13,2.8,3.58,0.0,0.0,0.65,34.57,7.06,8.74,57.53000000000001,7.16,50.370000000000005
Greece,2003,57.9,0.1,4.77,5.89,0.0,0.0,1.02,35.17,8.02,8.82,63.79,11.779999999999998,52.01
Greece,2004,58.8,0.12,4.67,5.91,0.0,0.0,1.12,35.38,8.99,8.52,64.71000000000001,11.82,52.89
Greece,2005,59.43,0.12,5.02,6.41,0.0,0.0,1.27,35.54,8.17,9.31,65.84,12.82,53.02
Greece,2006,60.17,0.11,5.86,7.67,0.0,0.0,1.7,32.26,10.61,9.63,67.83999999999999,15.34,52.5
Greece,2007,62.71,0.18,2.59,4.59,0.0,0.0,1.82,34.68,14.16,9.28,67.3,9.18,58.120000000000005
Greece,2008,62.92,0.19,3.31,5.75,0.0,0.01,2.24,33.36,13.8,10.01,68.67,11.5,57.169999999999995
Greece,2009,61.07,0.22,5.35,8.16,0.0,0.05,2.54,34.19,11.02,7.7,69.23,16.32,52.91
Greece,2010,57.38,0.19,7.47,10.53,0.0,0.16,2.71,30.8,9.85,6.2,67.91,21.06,46.85
Greece,2011,59.19,0.21,4.01,8.15,0.0,0.61,3.32,31.07,14.07,5.9,67.34,16.3,51.04
Greece,2012,60.75,0.2,4.39,10.13,0.0,1.69,3.85,31.11,13.48,6.03,70.88000000000001,20.26,50.620000000000005
Greece,2013,57.12,0.22,6.35,14.36,0.0,3.65,4.14,26.4,10.88,5.48,71.48,28.72,42.760000000000005
Greece,2014,50.35,0.22,4.48,12.18,0.0,3.79,3.69,25.75,6.79,5.63,62.53,24.36,38.17
Greece,2015,51.83,0.23,6.1,14.85,0.0,3.9,4.62,22.11,9.09,5.78,66.68,29.7,36.98
Greece,2016,54.41,0.27,5.54,14.89,0.0,3.93,5.15,18.88,14.97,5.67,69.3,29.78,39.52
Greece,2017,55.18,0.31,3.96,13.8,0.0,3.99,5.54,18.76,17.13,5.49,68.97999999999999,27.6,41.38
Greece,2018,53.25,0.31,5.74,16.14,0.0,3.79,6.3,17.19,14.09,5.83,69.39,32.28,37.11
Greece,2019,48.58,0.4,4.0,16.1,0.0,4.43,7.27,12.12,14.5,5.86,64.68,32.2,32.48
Greece,2020,48.16,0.45,3.34,17.55,0.0,4.45,9.31,6.61,19.23,4.77,65.71,35.1,30.61
Greece,2021,54.65,0.5,5.9,22.13,0.0,5.25,10.48,5.32,22.49,4.71,76.78,44.260000000000005,32.519999999999996
Hungary,2000,35.19,0.06,0.18,14.42,14.18,0.0,0.0,9.59,6.6,4.58,49.61,28.84,20.769999999999996
Hungary,2001,36.42,0.07,0.19,14.39,14.13,0.0,0.0,8.84,8.86,4.33,50.81,28.78,22.03
Hungary,2002,36.15,0.04,0.19,14.18,13.95,0.0,0.0,8.98,10.74,2.25,50.330000000000005,28.36,21.97
Hungary,2003,34.13,0.16,0.17,11.34,11.01,0.0,0.0,9.17,11.88,1.74,45.470000000000006,22.68,22.79
Hungary,2004,33.71,0.73,0.2,12.85,11.91,0.0,0.01,8.18,11.72,0.96,46.559999999999995,25.7,20.86
Hungary,2005,35.75,1.66,0.2,15.7,13.83,0.0,0.01,7.02,12.38,0.65,51.45,31.400000000000002,20.049999999999997
Hungary,2006,35.85,1.26,0.19,14.95,13.46,0.0,0.04,7.0,13.16,0.74,50.800000000000004,29.9,20.9
Hungary,2007,39.96,1.56,0.21,16.56,14.68,0.0,0.11,7.37,15.23,0.8,56.519999999999996,33.12,23.400000000000002
Hungary,2008,40.02,1.94,0.21,17.17,14.82,0.0,0.2,7.08,15.18,0.59,57.190000000000005,34.34,22.849999999999998
Hungary,2009,35.91,2.33,0.23,18.32,15.43,0.0,0.33,6.34,10.42,0.83,54.230000000000004,36.64,17.589999999999996
Hungary,2010,37.37,2.3,0.19,18.78,15.76,0.0,0.53,6.23,11.6,0.76,56.150000000000006,37.56,18.59
Hungary,2011,36.02,1.86,0.22,18.4,15.69,0.0,0.63,6.48,10.74,0.4,54.42,36.8,17.619999999999997
Hungary,2012,34.62,1.65,0.21,18.43,15.79,0.01,0.77,6.34,9.4,0.45,53.050000000000004,36.86,16.19
Hungary,2013,30.25,1.83,0.21,18.15,15.37,0.02,0.72,6.3,5.54,0.26,48.39999999999999,36.3,12.1
Hungary,2014,29.35,2.13,0.3,18.81,15.65,0.07,0.66,5.99,4.24,0.31,48.160000000000004,37.62,10.540000000000001
Hungary,2015,30.29,2.16,0.23,19.05,15.83,0.14,0.69,5.79,5.11,0.34,49.34,38.1,11.24
Hungary,2016,31.81,2.07,0.26,19.3,16.05,0.24,0.68,5.63,6.48,0.4,51.11000000000001,38.60000000000001,12.51
Hungary,2017,32.83,2.15,0.22,19.58,16.1,0.35,0.76,4.93,7.87,0.45,52.41,39.16,13.25
Hungary,2018,31.93,2.3,0.22,19.5,15.73,0.63,0.61,4.67,7.28,0.48,51.42,38.99,12.43
Hungary,2019,34.19,2.23,0.22,20.99,16.29,1.5,0.73,4.03,8.7,0.47,55.16,41.959999999999994,13.200000000000001
Hungary,2020,34.78,2.15,0.24,21.58,16.06,2.46,0.65,3.71,9.09,0.4,56.339999999999996,43.14,13.200000000000001
Hungary,2021,35.96,2.23,0.21,22.9,15.99,3.8,0.66,3.01,9.65,0.4,58.84999999999999,45.78999999999999,13.06
Iceland,2000,7.61,0.0,6.29,7.61,0.0,0.0,0.0,0.0,0.0,0.0,13.9,13.9,0.0
Iceland,2001,7.96,0.0,6.51,7.96,0.0,0.0,0.0,0.0,0.0,0.0,14.469999999999999,14.469999999999999,0.0
Iceland,2002,8.35,0.0,6.91,8.34,0.0,0.0,0.0,0.0,0.0,0.01,15.26,15.25,0.01
Iceland,2003,8.44,0.0,7.02,8.43,0.0,0.0,0.0,0.0,0.0,0.01,15.459999999999999,15.45,0.01
Iceland,2004,8.55,0.0,7.06,8.54,0.0,0.0,0.0,0.0,0.0,0.01,15.609999999999998,15.599999999999998,0.01
Iceland,2005,8.62,0.0,6.95,8.61,0.0,0.0,0.0,0.0,0.0,0.01,15.569999999999999,15.559999999999999,0.01
Iceland,2006,9.86,0.0,7.22,9.85,0.0,0.0,0.0,0.0,0.0,0.01,17.080000000000002,17.07,0.01
Iceland,2007,11.89,0.0,8.31,11.89,0.0,0.0,0.0,0.0,0.0,0.0,20.200000000000003,20.200000000000003,0.0
Iceland,2008,16.34,0.0,12.3,16.34,0.0,0.0,0.0,0.0,0.0,0.0,28.64,28.64,0.0
Iceland,2009,16.71,0.0,12.16,16.71,0.0,0.0,0.0,0.0,0.0,0.0,28.87,28.87,0.0
Iceland,2010,16.74,0.0,12.51,16.74,0.0,0.0,0.0,0.0,0.0,0.0,29.25,29.25,0.0
Iceland,2011,16.85,0.0,12.38,16.85,0.0,0.0,0.0,0.0,0.0,0.0,29.230000000000004,29.230000000000004,0.0
Iceland,2012,17.29,0.0,12.21,17.29,0.0,0.0,0.0,0.0,0.0,0.0,29.5,29.5,0.0
Iceland,2013,17.99,0.0,12.75,17.99,0.0,0.0,0.0,0.0,0.0,0.0,30.74,30.74,0.0
Iceland,2014,17.8,0.0,12.55,17.8,0.0,0.0,0.01,0.0,0.0,0.0,30.360000000000003,30.360000000000003,0.0
Iceland,2015,18.55,0.0,13.54,18.55,0.0,0.0,0.01,0.0,0.0,0.0,32.1,32.1,0.0
Iceland,2016,18.17,0.0,13.09,18.17,0.0,0.0,0.01,0.0,0.0,0.0,31.270000000000003,31.270000000000003,0.0
Iceland,2017,18.84,0.0,13.89,18.84,0.0,0.0,0.01,0.0,0.0,0.0,32.74,32.74,0.0
Iceland,2018,19.43,0.0,13.68,19.43,0.0,0.0,0.0,0.0,0.0,0.0,33.11,33.11,0.0
Iceland,2019,19.12,0.0,13.33,19.12,0.0,0.0,0.01,0.0,0.0,0.0,32.46,32.46,0.0
Iceland,2020,18.78,0.0,12.92,18.78,0.0,0.0,0.01,0.0,0.0,0.0,31.710000000000004,31.710000000000004,0.0
Iceland,2021,19.26,0.0,13.57,19.26,0.0,0.0,0.01,0.0,0.0,0.0,32.839999999999996,32.839999999999996,0.0
Ireland,2000,23.67,0.09,0.85,1.18,0.0,0.0,0.24,6.82,9.26,6.41,24.849999999999998,2.3600000000000003,22.49
Ireland,2001,24.64,0.1,0.6,1.03,0.0,0.0,0.33,7.06,9.15,7.4,25.67,2.06,23.61
Ireland,2002,24.84,0.08,0.91,1.38,0.0,0.0,0.39,6.82,10.83,5.81,26.22,2.7600000000000002,23.459999999999997
Ireland,2003,24.86,0.09,0.6,1.14,0.0,0.0,0.45,6.2,13.04,4.48,26.0,2.28,23.72
Ireland,2004,25.22,0.11,0.63,1.39,0.0,0.0,0.65,6.23,12.9,4.7,26.61,2.78,23.830000000000002
Ireland,2005,25.62,0.13,0.63,1.87,0.0,0.0,1.11,6.39,11.57,5.79,27.49,3.74,23.75
Ireland,2006,27.11,0.13,0.72,2.47,0.0,0.0,1.62,5.88,13.79,4.97,29.58,4.94,24.639999999999997
Ireland,2007,28.37,0.18,0.67,2.81,0.0,0.0,1.96,5.44,16.06,4.06,31.179999999999996,5.62,25.56
Ireland,2008,29.92,0.22,0.97,3.6,0.0,0.0,2.41,5.14,16.72,4.46,33.519999999999996,7.2,26.32
Ireland,2009,27.97,0.26,0.9,4.12,0.0,0.0,2.96,4.0,16.3,3.55,32.089999999999996,8.24,23.85
Ireland,2010,28.16,0.31,0.6,3.72,0.0,0.0,2.81,3.55,18.11,2.78,31.88,7.4399999999999995,24.44
Ireland,2011,27.16,0.34,0.71,5.43,0.0,0.0,4.38,3.94,15.43,2.36,32.589999999999996,10.86,21.73
Ireland,2012,27.13,0.44,0.8,5.25,0.0,0.0,4.01,5.02,14.14,2.72,32.38,10.5,21.88
Ireland,2013,25.57,0.49,0.6,5.63,0.0,0.0,4.54,4.28,13.13,2.53,31.200000000000003,11.26,19.94
Ireland,2014,25.81,0.54,0.71,6.39,0.0,0.0,5.14,3.96,12.64,2.82,32.199999999999996,12.78,19.42
Ireland,2015,28.1,0.48,0.81,7.86,0.0,0.0,6.57,4.87,12.37,3.0,35.96,15.72,20.24
Ireland,2016,30.23,0.68,0.68,7.52,0.0,0.01,6.15,4.7,15.33,2.68,37.75,15.04,22.71
Ireland,2017,30.66,0.74,0.69,8.88,0.0,0.01,7.44,3.64,15.68,2.46,39.54,17.76,21.78
Ireland,2018,30.9,0.85,0.69,10.2,0.0,0.02,8.64,2.15,16.02,2.53,41.099999999999994,20.4,20.7
Ireland,2019,30.72,0.85,0.89,11.8,0.0,0.04,10.02,0.51,15.91,2.5,42.52,23.6,18.92
Ireland,2020,31.97,0.92,0.93,13.46,0.0,0.06,11.55,0.67,16.24,1.6,45.43,26.92,18.51
Ireland,2021,31.6,1.0,0.75,11.62,0.0,0.09,9.78,2.72,15.16,2.1,43.22,23.24,19.98
