country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Georgia,2005,GEO,3961183.0,32780605440.0,,,,,0.0,0.0,0.0,,88.235,,,,,0.0,0.0,-37.5,-0.015,6.428,0.025,0.0,,8.49,7.14,,13.76,5.535,11553.322,1.396,,,244.876,0.97,,,13.585,,,,,244.876,0.97,,-25.0,-0.052,39.266,0.156,13.585,,0.63,,,,1557.615,6.17,,86.415,,,,,1557.615,6.17,,86.415,,1.35,15.901,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,-0.273,-0.003,317.858,1.259,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,1802.492,45.765,,,,1557.615,6.17,,86.415,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Georgia,2006,GEO,3933866.0,35705843712.0,,,,,0.0,0.0,0.0,,146.273,,,,,0.0,0.0,80.0,0.02,11.65,0.046,0.0,,7.73,7.11,,-9.596,-4.392,10517.187,1.159,,,470.275,1.85,,,26.02,,,,,470.275,1.85,,-33.333,-0.052,26.359,0.104,26.02,,1.04,,,,1337.107,5.26,,73.98,,,,,1337.107,5.26,,73.98,,0.62,8.021,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,-50.0,-0.63,160.033,0.63,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,1807.382,41.373,,,,1337.107,5.26,,73.98,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Georgia,2007,GEO,3906476.0,40006930432.0,,,,,0.0,0.0,0.0,,105.263,,,,,0.0,0.0,55.556,0.025,18.249,0.071,0.0,,7.97,8.17,,25.07,10.372,13246.12,1.293,,,363.499,1.42,,,17.381,,,,,363.499,1.42,,-6.593,-0.007,24.794,0.097,17.381,,0.86,,,,1727.9,6.75,,82.619,,,,,1727.9,6.75,,82.619,,-0.2,-2.509,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,161.155,0.63,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,2091.399,51.746,,,,1727.9,6.75,,82.619,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Georgia,2008,GEO,3879701.0,40781258752.0,,,,,0.0,0.0,0.0,,91.566,,,,,0.0,0.0,-21.429,-0.015,14.438,0.056,0.0,,8.18,8.3,,0.038,0.02,13342.63,1.269,,,311.88,1.21,,,14.578,,,,,311.88,1.21,,-22.053,-0.021,19.459,0.075,14.578,,0.76,,,,1827.461,7.09,,85.422,,,,,1827.461,7.09,,85.422,,-0.12,-1.467,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.274,0.002,162.711,0.631,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,2139.34,51.765,,,,1827.461,7.09,,85.422,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Georgia,2009,GEO,3855203.0,39112843264.0,,,,,0.0,0.0,0.0,,84.323,,,,,0.0,0.0,1281.818,0.718,200.772,0.774,0.0,,7.93,8.42,,1.678,0.869,13652.776,1.346,,,280.141,1.08,,,12.827,,,,,280.141,1.08,,25.0,0.019,24.479,0.094,12.827,,0.71,,,,1903.921,7.34,,87.173,,,,,1903.921,7.34,,87.173,,-0.49,-6.179,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,-0.273,-0.002,163.298,0.63,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,2184.062,52.634,,,,1903.921,7.34,,87.173,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Georgia,2010,GEO,3836834.0,41359867904.0,,,,,0.0,0.0,0.0,,57.114,,,,,0.0,0.0,-30.921,-0.239,139.355,0.535,0.0,,8.72,9.98,,7.811,4.111,14789.647,1.372,,,185.048,0.71,,,7.114,,,,,185.048,0.71,,-48.408,-0.046,12.689,0.049,7.114,,0.57,,,,2416.055,9.27,,92.886,,,,,2416.055,9.27,,92.886,,-1.26,-14.45,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,-0.0,-0.0,164.08,0.63,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,2601.103,56.745,,,,2416.055,9.27,,92.886,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Georgia,2011,GEO,3821667.0,44138078208.0,,,,,0.0,0.0,0.0,,125.251,,,,,0.0,0.0,33.333,0.178,186.545,0.713,0.0,,9.53,9.98,,-6.92,-3.927,13820.907,1.197,,,567.815,2.17,,,21.743,,,,,567.815,2.17,,-39.993,-0.019,7.645,0.029,21.743,,1.25,,,,2043.611,7.81,,78.257,,,,,2043.611,7.81,,78.257,,-0.45,-4.722,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,164.731,0.63,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,2611.426,52.819,,,,2043.611,7.81,,78.257,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Georgia,2012,GEO,3804358.0,46940131328.0,,,,,0.0,0.0,0.0,,138.332,,,,,0.0,0.0,81.429,0.581,339.985,1.293,0.0,,9.56,9.47,,3.551,1.876,14376.836,1.165,,,609.827,2.32,,,24.498,,,,,609.827,2.32,,-33.333,-0.01,5.12,0.019,24.498,,1.31,,,,1879.424,7.15,,75.502,,,,,1879.424,7.15,,75.502,,0.09,0.941,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.274,0.002,165.934,0.631,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,2489.25,54.695,,,,1879.424,7.15,,75.502,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Georgia,2013,GEO,3786025.0,48532123648.0,,,,,0.0,0.0,0.0,,103.343,,,,,0.0,0.0,59.134,0.765,543.651,2.058,0.0,,9.9,9.87,,12.608,6.896,16267.887,1.269,,,443.737,1.68,,,17.021,,,,,443.737,1.68,,199.965,0.039,15.432,0.058,17.021,,1.02,,,,2163.219,8.19,,82.979,,,,,2163.219,8.19,,82.979,,0.03,0.303,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,-0.273,-0.002,166.282,0.63,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,2606.956,61.591,,,,2163.219,8.19,,82.979,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Georgia,2014,GEO,3774232.0,50778370048.0,,,,,0.0,0.0,0.0,,112.205,,,,,0.0,0.0,-26.378,-0.543,401.497,1.515,0.0,,10.41,10.16,,4.447,2.739,17044.346,1.267,,,506.063,1.91,,,18.799,,,,,506.063,1.91,,-83.331,-0.049,2.58,0.01,18.799,,1.14,,,,2185.875,8.25,,81.201,,,,,2185.875,8.25,,81.201,,0.25,2.402,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,166.801,0.63,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,2691.938,64.329,,,,2185.875,8.25,,81.201,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Georgia,2015,GEO,3771135.0,52238069760.0,,,,,0.0,0.0,0.0,,122.526,,,,,0.0,0.0,1.024,0.016,405.94,1.531,0.0,,10.65,10.61,,6.038,3.884,18088.293,1.306,,,593.986,2.24,,,21.112,,,,,593.986,2.24,,899.883,0.088,25.821,0.097,21.112,,1.3,,,,2219.491,8.37,,78.888,,,,,2219.491,8.37,,78.888,,0.04,0.376,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,-20.055,-0.126,133.459,0.503,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,2813.477,68.213,,,,2219.491,8.37,,78.888,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Georgia,2016,GEO,3771112.0,53661818880.0,,,,,0.0,0.0,0.0,,110.132,,,,,0.0,0.0,-3.64,-0.056,391.167,1.475,0.0,,11.27,11.35,,5.699,3.888,19119.283,1.344,,,556.865,2.1,,,18.502,,,,,556.865,2.1,,-36.364,-0.035,16.432,0.062,18.502,,1.25,,,,2450.206,9.24,,81.41,,,,,2452.857,9.25,,81.498,,-0.08,-0.71,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,-49.829,-0.251,66.959,0.253,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,3009.722,72.101,,,,2452.857,9.25,,81.498,,,,,0.0,0.0,,0.0,,,,,2.652,0.01,,0.088,
Georgia,2017,GEO,3771904.0,56260120576.0,,,,,0.0,0.0,0.0,,110.522,,,,,0.0,0.0,,,,,0.0,,12.12,11.31,,-0.573,-0.413,19005.781,1.274,,,556.748,2.1,,,18.568,,,,,556.748,2.1,,,,,,18.568,,1.25,,,,2417.877,9.12,,80.637,,,,,2441.738,9.21,,81.432,,0.81,6.683,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,2998.486,71.688,,,,2441.738,9.21,,81.432,,,,,0.0,0.0,,0.0,,,,,23.861,0.09,,0.796,
Georgia,2018,GEO,3772323.0,58984800256.0,,,,,0.0,0.0,0.0,,102.349,,,,,0.0,0.0,,,,,0.0,,12.84,11.92,,1.998,1.432,19383.402,1.24,,,527.526,1.99,,,16.695,,,,,527.526,1.99,,,,,,16.695,,1.22,,,,2611.123,9.85,,82.634,,,,,2632.33,9.93,,83.305,,0.92,7.165,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,3159.857,73.12,,,,2632.33,9.93,,83.305,,,,,0.0,0.0,,0.0,,,,,21.207,0.08,,0.671,
Georgia,2019,GEO,3770814.0,,,,,,0.0,0.0,0.0,,131.034,,,,,0.0,0.0,,,,,0.0,,12.98,11.6,,1.383,1.011,19659.346,,,,708.07,2.67,,,23.017,,,,,708.07,2.67,,,,,,23.017,,1.52,,,,2344.322,8.84,,76.207,,,,,2368.189,8.93,,76.983,,1.38,10.632,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,3076.259,74.132,,,,2368.189,8.93,,76.983,,,,,0.0,0.0,,0.0,,,,,23.868,0.09,,0.776,
Georgia,2020,GEO,3765912.0,,,,,,0.0,0.0,0.0,,141.577,,,,,0.0,0.0,,,,,0.0,,12.62,11.16,,-5.02,-3.721,18696.85,,,,748.823,2.82,,,25.269,,,,,748.823,2.82,,,,,,25.269,,1.58,,,,2190.704,8.25,,73.925,,,,,2214.603,8.34,,74.731,,1.46,11.569,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,2963.426,70.411,,,,2214.603,8.34,,74.731,,,,,0.0,0.0,,0.0,,,,,23.899,0.09,,0.806,
Germany,2000,DEU,81551680.0,2741356986368.0,92.32,1.233,31.505,2.569,53.095,4.33,0.757,0.064,498.515,3.821,36.514,12165.24,992.096,3637.938,296.68,-4.057,-29.859,8658.149,706.087,51.84,24.876,575.36,572.3,14.35,0.621,24.619,48903.699,1.455,-0.033,-1.104,4502.912,367.22,41590.516,3391.776,64.166,85.046,-0.831,-6.945,829.246,643.641,52.49,10168.348,-5.423,-10.129,2166.166,176.654,9.172,20.793,285.3,20.371,12.461,73.629,266.457,21.73,902.851,3.797,1.846,4.719,25.722,596.403,2514.724,205.08,7313.188,35.834,14.954,3.06,0.532,-0.234,-1.129,481.26,2079.785,169.61,5901.283,29.637,12.067,-1.916,-30.672,1570.435,221.332,18.05,19256.928,16.35,5.706,497.863,40.602,3.154,39.377,10.853,4.33,0.0,15.646,1.468,53.095,0.0,133.087,0.757,0.0,0.272,7017.636,3988.179,32.32,26.851,115.143,434.939,35.47,1411.904,6.198,2.887,-100.0,-0.056,0.0,0.736,0.06,0.0,0.01,0.0,71.852,11.745,28.091,114.651,9.35,344.461,1.634,0.704
Germany,2001,DEU,81514568.0,2819462529024.0,40.003,1.028,44.128,3.597,56.309,4.59,0.789,0.089,494.355,0.286,2.84,12205.622,994.936,3603.528,293.74,-4.045,-28.559,8311.741,677.528,50.48,24.489,585.55,581.89,14.322,1.871,74.62,49841.387,1.441,2.023,68.605,4572.066,372.69,42451.078,3460.381,64.048,85.172,5.455,45.236,874.482,716.804,58.43,10727.922,0.951,1.679,2187.754,178.334,10.041,21.524,287.66,-6.827,-5.472,68.157,278.846,22.73,836.129,3.906,1.678,1.87,6.015,602.418,2566.413,209.2,7390.309,35.952,14.828,3.66,0.625,1.002,1.665,482.924,2101.465,171.3,5924.39,29.439,11.886,1.307,20.528,1590.963,251.734,20.52,19517.533,1.36,0.552,504.864,41.154,3.526,39.159,16.599,4.59,0.0,52.941,5.746,56.309,0.0,203.638,0.789,0.0,0.409,7138.479,4062.799,5.519,4.351,119.494,464.948,37.9,1465.919,6.513,2.941,,0.294,0.294,1.472,0.12,3.604,0.021,0.007,10.526,2.755,30.847,128.321,10.46,378.42,1.798,0.759
Germany,2002,DEU,81443424.0,2851462971392.0,57.137,2.055,69.401,5.652,65.199,5.31,0.912,0.141,497.079,0.222,2.213,12243.454,997.149,3678.627,299.6,0.285,1.934,8342.746,679.462,51.481,24.856,591.96,581.96,14.506,-1.257,-51.076,49257.789,1.407,-1.512,-52.325,4575.446,372.64,41845.691,3408.056,64.032,84.952,-0.155,-1.354,873.128,669.299,54.51,10720.666,-0.261,-0.466,2183.943,177.868,9.367,21.764,289.28,2.155,1.02,69.176,283.878,23.12,849.38,3.973,1.724,1.259,1.249,603.666,2570.128,209.32,7412.095,35.968,15.048,10.0,1.689,-3.773,-21.218,461.706,2023.982,164.84,5669.042,28.325,11.509,-3.343,-53.183,1537.78,227.52,18.53,18881.572,6.166,2.538,536.464,43.691,3.184,38.332,20.43,5.31,0.0,23.077,3.831,65.199,0.0,250.85,0.912,0.0,0.509,7145.574,4011.723,21.493,22.466,141.96,546.146,44.48,1743.052,7.643,3.539,100.0,0.29,0.584,2.333,0.19,7.168,0.033,0.015,50.476,15.271,46.118,194.736,15.86,566.253,2.725,1.15
Germany,2003,DEU,81346808.0,2863394193408.0,43.285,2.447,99.56,8.099,110.023,8.95,1.485,0.202,500.05,1.652,16.471,12460.475,1013.62,3744.831,304.63,-1.069,-7.261,8263.39,672.2,50.558,25.274,599.27,602.54,15.024,-0.031,-1.252,49300.902,1.401,-0.088,-3.0,4804.245,390.81,41858.516,3405.057,64.86,84.904,1.213,10.592,883.72,792.041,64.43,10863.606,4.098,7.289,2276.139,185.157,10.693,22.035,301.3,-22.695,-16.043,53.134,225.209,18.32,653.176,3.04,1.325,1.493,1.748,605.414,2602.806,211.73,7442.384,35.14,15.096,-3.27,-0.546,0.132,-2.353,459.353,2029.09,165.06,5646.851,27.394,11.454,-1.955,-30.063,1507.717,267.374,21.75,18534.434,4.99,2.18,563.901,45.872,3.61,37.595,28.566,8.95,0.0,39.823,8.136,110.023,0.0,351.162,1.485,0.0,0.712,7407.051,4010.471,5.829,4.101,146.061,573.716,46.67,1795.534,7.746,3.642,56.5,0.324,0.908,3.811,0.31,11.159,0.051,0.023,20.804,9.237,55.355,234.674,19.09,680.477,3.168,1.38
Germany,2004,DEU,81266672.0,2929753849856.0,33.295,2.697,132.839,10.795,130.927,10.64,1.743,0.269,487.039,-2.517,-25.51,12158.858,988.11,3676.415,298.77,1.063,7.144,8359.45,679.345,48.956,24.642,607.66,610.28,15.219,-0.014,-0.578,49342.406,1.369,-1.123,-38.246,4740.442,385.24,41429.168,3366.811,63.125,83.963,0.508,4.491,888.211,794.545,64.57,10929.579,-7.465,-13.821,2108.308,171.335,10.58,22.15,297.23,13.233,6.648,59.782,255.332,20.75,735.627,3.4,1.491,7.273,37.668,643.082,2769.155,225.04,7913.237,36.875,16.037,-2.62,-0.431,1.215,2.618,461.972,2055.824,167.07,5684.639,27.376,11.521,-1.143,-17.227,1490.49,269.483,21.9,18340.73,-5.825,-2.672,531.578,43.2,3.589,37.17,33.951,10.64,0.0,18.85,5.385,130.927,0.0,417.768,1.743,0.0,0.847,7509.598,4009.893,25.533,35.05,181.111,713.331,57.97,2228.598,9.499,4.517,77.955,0.697,1.605,6.891,0.56,19.751,0.092,0.04,36.318,19.623,74.978,320.18,26.02,922.613,4.264,1.87
Germany,2005,DEU,81212168.0,2983874265088.0,84.707,9.144,245.528,19.94,181.13,14.71,2.398,0.503,482.565,-4.324,-42.723,11640.955,945.387,3547.99,288.14,-3.152,-21.414,8101.381,657.931,46.973,23.858,608.84,613.41,15.48,-1.179,-47.262,48793.566,1.328,-1.739,-58.555,4764.803,386.96,40735.957,3308.255,63.083,83.486,1.644,14.6,902.81,915.749,74.37,11116.689,-3.448,-5.908,2036.97,165.427,12.124,22.783,296.01,-5.34,-3.55,56.232,241.836,19.64,692.405,3.202,1.419,4.49,11.294,654.376,2788.375,226.45,8057.611,36.917,16.514,-4.57,-0.751,-2.41,-13.986,447.986,2007.704,163.05,5516.237,26.581,11.305,-2.042,-30.432,1460.058,301.063,24.45,17978.311,-1.706,-0.737,522.861,42.463,3.986,36.846,46.945,14.71,0.0,38.274,12.994,181.13,0.0,578.055,2.398,0.0,1.185,7553.178,3962.631,21.255,25.28,206.39,780.671,63.4,2541.374,10.336,5.208,134.829,2.14,3.745,15.761,1.28,46.118,0.209,0.095,6.745,4.551,79.528,341.944,27.77,979.268,4.527,2.007
Germany,2006,DEU,81177816.0,3129394593792.0,59.473,11.859,391.717,31.799,233.315,18.94,3.007,0.783,474.397,4.011,37.924,12113.054,983.311,3559.224,288.93,-5.696,-37.477,7643.141,620.453,45.876,24.205,612.83,629.81,15.503,2.517,99.753,50043.031,1.298,1.583,52.362,4804.638,390.03,41398.223,3360.617,61.928,82.725,1.912,17.258,920.069,950.752,77.18,11333.994,-1.212,-2.005,2013.137,163.422,12.254,22.648,298.78,2.001,0.765,56.996,246.742,20.03,702.117,3.18,1.403,10.269,47.391,701.767,2953.763,239.78,8644.812,38.072,17.275,-16.98,-2.771,2.648,8.97,456.955,2060.538,167.27,5629.066,26.559,11.248,-0.193,-2.821,1457.237,294.662,23.92,17951.174,0.937,0.398,527.986,42.861,3.798,35.871,60.442,18.94,0.0,28.751,13.497,233.315,0.0,744.567,3.007,0.0,1.488,7758.4,4062.384,25.175,38.421,244.812,893.224,72.51,3015.746,11.513,6.026,73.165,2.699,6.445,27.347,2.22,79.392,0.352,0.159,12.782,9.601,89.129,385.82,31.32,1097.953,4.973,2.194
Germany,2007,DEU,81183832.0,3268102848512.0,13.672,4.348,445.241,36.146,303.262,24.62,3.894,0.928,488.668,2.54,24.976,12419.798,1008.287,3659.596,297.1,1.996,12.382,7795.097,632.836,46.986,25.897,615.75,632.31,16.24,-4.159,-168.959,47958.129,1.191,-4.36,-146.51,4956.652,402.4,39590.488,3214.107,63.64,82.552,-3.664,-33.707,886.362,985.664,80.02,10917.961,-8.398,-13.725,1843.931,149.697,12.655,22.766,308.99,5.686,2.864,59.861,260.766,21.17,737.348,3.348,1.537,-2.06,-22.45,679.317,2831.968,229.91,8367.645,36.36,17.448,-16.56,-2.689,-16.027,-75.634,381.321,1731.01,140.53,4697.009,22.225,9.794,-9.455,-137.778,1319.459,311.392,25.28,16252.727,-1.829,-0.784,518.29,42.077,3.998,33.889,78.58,24.62,0.0,30.009,18.138,303.262,0.0,967.931,3.894,0.0,2.018,7788.62,3893.425,20.338,53.185,297.996,1100.958,89.38,3670.635,14.135,7.654,38.499,2.425,8.87,37.939,3.08,109.261,0.487,0.228,29.316,25.409,114.538,498.991,40.51,1410.853,6.407,2.942
Germany,2008,DEU,81217488.0,3340933005312.0,-12.259,-4.431,390.498,31.715,345.0,28.02,4.425,0.806,468.493,-7.585,-76.479,11473.0,931.808,3388.556,275.21,-7.936,-50.22,7173.526,582.616,43.463,23.682,613.1,633.2,16.093,1.059,41.237,48445.984,1.178,0.366,11.776,4807.216,390.43,39719.078,3225.884,61.66,81.986,0.975,8.644,895.006,1116.755,90.7,11019.871,-8.916,-13.347,1678.834,136.351,14.324,22.747,296.65,-3.434,-2.415,57.446,251.67,20.44,707.311,3.228,1.46,3.288,29.46,708.777,2989.135,242.77,8726.906,38.34,18.014,-20.1,-3.278,5.865,19.859,401.18,1828.301,148.49,4939.579,23.451,10.196,6.034,79.611,1399.069,301.905,24.52,17226.207,-9.279,-3.904,470.005,38.173,3.872,35.558,89.474,28.04,0.02,13.874,10.893,345.246,0.246,1101.658,4.428,0.003,2.274,7796.35,3934.661,0.403,9.601,307.597,1160.834,94.28,3787.327,14.889,7.818,43.704,3.797,12.668,54.422,4.42,155.973,0.698,0.322,2.168,1.756,116.294,509.496,41.38,1431.887,6.535,2.956
Germany,2009,DEU,81260624.0,3189039955968.0,-0.639,-0.203,387.797,31.513,380.135,30.89,5.245,0.853,464.665,-10.465,-97.516,10266.872,834.292,3118.977,253.45,-7.348,-42.813,6642.857,539.803,43.035,22.596,576.67,588.94,15.951,-6.163,-242.481,45436.277,1.158,-6.431,-207.452,4406.439,358.07,37145.078,3018.432,60.799,81.752,-5.665,-50.705,844.301,1015.867,82.55,10390.04,-6.519,-8.889,1568.554,127.462,14.017,22.867,273.66,-6.907,-4.298,53.148,234.185,19.03,654.045,3.231,1.439,-4.491,-35.029,673.748,2841.105,230.87,8291.201,39.201,18.248,-12.27,-2.128,-9.306,-39.579,361.601,1660.46,134.93,4449.891,22.911,9.794,-4.234,-59.231,1339.838,271.595,22.07,16488.162,-8.584,-3.277,429.433,34.896,3.747,36.289,98.645,30.91,0.02,10.25,9.171,380.381,0.246,1213.931,5.248,0.003,2.672,7247.544,3692.18,1.19,4.55,312.147,1180.646,95.94,3841.31,16.29,8.454,48.957,6.085,18.753,80.974,6.58,230.777,1.117,0.508,-4.748,-6.206,110.089,485.106,39.42,1354.761,6.693,2.982
Germany,2010,DEU,81325088.0,3356793241600.0,0.094,0.03,387.854,31.542,417.091,33.92,5.43,0.82,462.202,7.417,61.88,11019.628,896.172,3232.582,262.89,-1.113,-6.008,6563.718,533.795,42.087,23.294,609.69,624.64,16.236,4.197,154.97,47305.82,1.146,3.846,116.097,4659.079,378.9,38543.195,3134.529,60.659,81.477,4.313,36.411,880.712,1114.908,90.67,10829.53,-12.727,-16.222,1367.843,111.24,14.516,22.893,288.71,10.099,5.009,58.157,257.608,20.95,715.114,3.354,1.512,5.713,38.873,712.621,3021.7,245.74,8762.625,39.341,18.523,-14.95,-2.452,4.168,12.761,374.362,1728.372,140.56,4603.274,22.503,9.731,1.329,17.806,1357.644,311.589,25.34,16694.041,-10.91,-3.807,382.276,31.089,4.057,35.29,108.366,33.95,0.03,9.859,9.721,417.46,0.369,1332.505,5.435,0.005,2.817,7680.779,3847.15,7.347,26.112,338.26,1293.328,105.18,4159.35,16.838,8.792,78.153,14.451,33.204,144.236,11.73,408.29,1.878,0.863,-2.215,-3.098,106.99,474.023,38.55,1315.587,6.172,2.781
Germany,2011,DEU,81423384.0,3519131418624.0,4.141,1.306,403.426,32.848,453.064,36.89,6.096,0.885,472.594,1.631,14.619,11185.866,910.791,3223.398,262.46,1.815,9.688,6674.771,543.482,43.37,24.546,601.4,605.17,16.309,-3.55,-136.564,45571.504,1.054,-3.25,-101.86,4582.959,373.16,37245.68,3032.669,61.662,81.73,-8.187,-72.105,808.607,1075.612,87.58,9930.896,-5.92,-6.585,1285.313,104.655,14.472,21.792,286.0,-15.664,-9.409,48.748,217.014,17.67,598.7,2.92,1.314,-4.419,-34.704,677.917,2849.427,232.01,8325.828,38.338,18.27,-3.77,-0.627,-23.183,-88.541,285.821,1326.032,107.97,3510.303,17.841,7.703,-3.268,-44.373,1313.271,283.948,23.12,16128.915,4.082,1.269,397.399,32.358,3.82,35.393,117.813,36.91,0.02,8.713,9.447,453.31,0.246,1446.923,6.099,0.003,3.175,7432.385,3710.586,14.837,53.837,392.096,1523.395,124.04,4815.525,20.497,10.567,67.107,21.944,55.148,240.717,19.6,677.302,3.239,1.486,29.341,30.548,137.538,612.355,49.86,1689.174,8.239,3.707
Germany,2012,DEU,81545568.0,3536438165504.0,6.528,2.144,429.117,34.993,529.765,43.2,6.963,0.93,475.153,2.776,25.283,11479.154,936.074,3387.431,276.23,2.229,12.113,6813.311,555.595,44.525,24.883,599.85,620.39,16.491,1.383,51.329,46132.672,1.064,0.656,19.895,4634.096,377.89,37433.844,3052.564,60.912,81.144,0.308,2.493,811.101,956.52,78.0,9946.593,-9.594,-10.041,1160.256,94.614,12.573,21.561,294.78,23.111,10.903,59.651,266.722,21.75,731.503,3.506,1.586,4.755,31.434,709.351,2973.797,242.5,8698.826,39.088,18.856,-20.54,-3.424,-7.883,-24.127,261.694,1219.686,99.46,3209.177,16.032,6.956,-0.6,-7.882,1305.389,290.145,23.66,16008.096,0.274,0.089,397.891,32.446,3.814,34.7,137.98,43.23,0.03,17.119,20.166,530.133,0.368,1692.056,6.968,0.005,3.668,7607.894,3761.915,13.43,55.56,447.656,1754.111,143.04,5489.648,23.056,11.9,33.78,18.182,73.33,323.5,26.38,899.256,4.252,1.949,3.656,4.165,141.703,633.756,51.68,1737.718,8.33,3.767
